Company Name,Street Address,City,State,Zip Code,Zip Plus,Contact First Name,Contact Last Name,Contact Title,Phone,Business Description,Primary NAICS,NAICS2,NAICS3,NAICS4,NAICS5,Business Type,County,Employee,Annual Sales,URL,Year Established
Sea Mountain Spirits,200 Sea Mountain Hwy,North Myrtle Bch,SC,29582,2442,,,,8432492261,Liquors-Retail,445310,445310,,,,Private,Horry,2,679000,,2008
Seaside Wine & Gourmet,6600 Beach Dr SW # 1,Ocean Isle Beach,NC,28469,4710,,,,9105793052,Wines-Retail,445310,,,,,Private,Brunswick,2,435000,,2018
Semora ABC Store,14116 Nc Highway 119 N,Semora,NC,27343,,Steve,Tatum,Manager,3362348381,Liquors-Retail,445310,,,,,Private,Caswell,3,414000,,1994
Session Beer Market,3604 S College Rd # C,Wilmington,NC,28412,2002,Michael,Donohoe,Owner,9103994576,Beer & Ale-Retail,445310,,,,,Private,New Hanover,1,88000,SESSIONBEERMARKET.COM,2017
Sez Package & Party Shop,787 Highway 1 S,Lugoff,SC,29078,,Erick,Zacour,Owner,8034088953,Liquors-Retail,445310,445310,,,,Private,Kershaw,3,613000,,2005
Shelby ABC,824 W Warren St,Shelby,NC,28150,5065,,,,7044827921,Liquors-Retail,445310,445310,,,,Private,Cleveland,11,2349000,,1990
Shinju Whiskey LLC,20468 Chartwell Center Dr # N,Cornelius,NC,28031,9642,John,Deberry,Vice President,7040001111,Liquors-Retail,445310,,,,,Private,Mecklenburg,4,2024000,,2017
Shiv Package Store,700 E Main St # 9C,Duncan,SC,29334,9115,Vikram,Contractor,Owner,8649495255,Liquors-Retail,445310,445310,,,,Private,Spartanburg,1,344000,JTAX.COM,1982
Shore Family Vineyard,2300 Sanders Ridge Ln,Yadkinville,NC,27055,,,,,3366771700,Wines-Retail,445310,,,,,Private,Yadkin,2,367000,,2013
Shoreline Liquor,3075 N Fraser St,Georgetown,SC,29440,6424,Deborah,Walsh,Owner,8434614949,Liquors-Retail,445310,,,,,Private,Georgetown,2,472000,,2018
Siler City ABC Store,1404 E 11th St,Siler City,NC,27344,2000,Nancy,Gooch,General Mgr,9196632619,Liquors-Retail,445310,445310,,,,Private,Chatham,7,1306000,EMBARQMAIL.COM,1985
Simons Liquor,706 W Washington St,Greenville,SC,29601,1430,Simon,Sfeir,Owner,8642330369,Liquors-Retail,445310,445310,,,,Private,Greenville,2,748000,,2003
Smith Liquors,320 White Horse Rd,Greenville,SC,29605,,Gary,Price,Owner,8642770769,Liquors-Retail,445310,445310,,,,Private,Greenville,1,374000,,1997
Smitty's Spirits,681 Highway 441 S,Clayton,GA,30525,5425,Susan,Smith,Owner,7067827593,Liquors-Retail,445310,,,,,Private,Rabun,2,444000,,1992
Smoky Mountain Wine & Spirits,7433 Chapman Hwy,Knoxville,TN,37920,6613,Everett,Christian,Owner,8655775804,Liquors-Retail,445310,445310,,,,Private,Knox,9,3170000,SMOKYMOUNTAINWINEANDSPIRITS.COM,1996
Socastee Spirits,5022 Dick Pond Rd # 7,Myrtle Beach,SC,29588,6827,Tom,Miscavage,Owner,8432941111,Liquors-Retail,445310,445310,,,,Private,Horry,4,1357000,POINTY.COM,2015
Soco Wine,2779 Soco Rd,Maggie Valley,NC,28751,8899,,,,8285089844,Wines-Retail,445310,,,,,Private,Haywood,2,441000,,2018
South Main Street Package,816 S Main St,Marion,SC,29571,4832,Stacey,Smith,Owner,8434239966,Liquors-Retail,445310,445310,,,,Private,Marion,3,559000,,1993
Southern Pines Growler Co,205 W Pennsylvania Ave,Southern Pines,NC,28387,5430,Gerry,Bateman,Manager,9106937742,Beer & Ale-Retail,445310,423840,453998,,,Private,Moore,3,720000,SPGROWLER.COM,2013
Southern Shores Craft Beer-Wn,109 Pier Master Pt # 120,Wilmington,NC,28412,5602,,,,9100001111,Beer & Ale-Retail,445310,,,,,Private,New Hanover,4,349000,,2017
Southern Spirits,9989 Charlotte Hwy,Fort Mill,SC,29707,7134,Don,Podrebarc,President,8035488888,Liquors-Retail,445310,445310,,,,Private,Lancaster,14,3445000,SOUTHERNSPIRITS.COM,2003
Southport ABC,714 N Howe St,Southport,NC,28461,3460,Todd,Dunn,Manager,9104576924,Liquors-Retail,445310,445310,,,,Private,Brunswick,4,869000,SOUTHPORTREALESTATENORTHCAROLINA.COM,2004
Southside Beer Gdn-Bottle Shop,2108 S Broad St,Winston Salem,NC,27127,2922,Josh,Ball,Owner,3368179974,Beer & Ale-Retail,445310,,,,,Private,Forsyth,4,1928000,,2018
Southside Package,194 E Currahee St,Toccoa,GA,30577,2662,Balwantsing,Singh,Owner,7068864904,Liquors-Retail,445310,,,,,Private,Stephens,2,477000,,1994
Southside Party Shop,604 S Church St,Spartanburg,SC,29306,5343,June,Mings,Owner,8645861155,Liquors-Retail,445310,453220,,,,Private,Spartanburg,4,1375000,,2016
Speedway Tavern,640 Old Easley Hwy,Greenville,SC,29611,6521,,,,8647298090,Liquors-Retail,445310,722410,445310,,,Private,Greenville,2,748000,,2018
Spirit & Wine Shoppe,8003 Warren H Abernathy Hwy,Spartanburg,SC,29301,2449,,,,8645761101,Liquors-Retail,445310,445310,,,,Private,Spartanburg,2,688000,WINEENTHUSIAST.COM,2007
Spirit & Wine Shoppe,2650 E Main St,Spartanburg,SC,29307,1431,Sabrina,Worthy,Owner,8645794152,Liquors-Retail,445310,445310,,,,Private,Spartanburg,7,2406000,WINEENTHUSIAST.COM,1993
Spirit & Wine Shoppe,2040 S Pine St,Spartanburg,SC,29302,3315,Scott,Worthy,Owner,8645832811,Liquors-Retail,445310,445310,,,,Private,Spartanburg,6,2063000,,1984
Spirit II ABC,731 Gillsbrook Rd,Lancaster,SC,29720,1817,Bobby,Singh,Owner,8032868944,Liquors-Retail,445310,445310,,,,Private,Lancaster,1,247000,,1997
Spirit of 66,703 E Main St,Westminster,SC,29693,1936,Nick,Patel,Owner,8646476473,Liquors-Retail,445310,,,,,Private,Oconee,3,,,2019
Spirit Shoppe,1087 Filbert Hwy,York,SC,29745,2158,,,,8038185779,Liquors-Retail,445310,424820,,,,Private,York,1,474000,,2012
Spirit Sisters LLC,3320 4th Ave,Conway,SC,29527,6057,Mary,Donovan,Owner,8434883236,Liquors-Retail,445310,,,,,Private,Horry,2,679000,,2018
Spirits ABC,604 S Market St,Lancaster,SC,29720,3631,Pushpa,Patel,Owner,8032856361,Liquors-Retail,445310,445310,,,,Private,Lancaster,2,493000,,1996
Spirits Unlimited,3298 Abbeville Hwy,Anderson,SC,29624,4370,Glen,Vehorn,Owner,8642962334,Liquors-Retail,445310,445310,,,,Private,Anderson,2,956000,SPIRITSUNLIMITED.COM,2003
Spirits-Florence Abc-Florence,320 N Coit St,Florence,SC,29501,2519,B L,Burr,Owner,8436696062,Liquors-Retail,445310,445310,,,,Private,Florence,2,433000,,1984
Sportsmen's Lounge,103 W Main St,Pilot Mountain,NC,27041,9303,Les,Bennett,Owner,3363682004,Beer & Ale-Retail,445310,,,,,Private,Surry,4,871000,,1984
Squire's Square,601 N 17th St,Knoxville,TN,37921,6758,George,Taylor,Owner,8655233861,Liquors-Retail,445310,445310,,,,Private,Knox,4,1409000,,2001
St John St Liquor & Party Shop,385 E Saint John St,Spartanburg,SC,29302,1548,,,,8645730066,Liquors-Retail,445310,445310,,,,Private,Spartanburg,2,688000,,2004
St Line Spirits,8344 Highway 441 N,Dillard,GA,30537,1733,William Ray,Davis III,CEO,7067462005,Liquors-Retail,445310,,,,,Private,Rabun,5,1110000,,2015
St Pauls Board-Alcohol Control,948 W Broad St,St Pauls,NC,28384,1465,Charles E,Dove,Manager,9108655734,Liquors-Retail,445310,,,,,Private,Robeson,6,1308000,,2009
Stalvey's Liquor Store,1605 4th Ave,Conway,SC,29526,5037,Ronald,Stalvey,Owner,8432487468,Liquors-Retail,445310,445310,,,,Private,Horry,2,679000,,1997
Starrlight Mead,480 Hillsboro St # 100,Pittsboro,NC,27312,9936,Becky,Starr,Owner,9195336314,Wines-Retail,445310,312130,,,,Private,Chatham,6,1120000,STARRLIGHTMEAD.COM,2011
State Line Beverage Warehouse,3670 Highway 51,Fort Mill,SC,29715,8351,Dan,Whiteman,Manager,8038027636,Liquors-Retail,445310,445310,,,,Private,York,2,948000,STATELINEBEVERAGE.COM,2006
State Line Market,1876 Highway 19E Byp,Elizabethton,TN,37643,4649,,,,4235435958,Beer & Ale-Retail,445310,,,,,Private,Carter,3,655000,,1984
State Line Package Store,8344 Highway 441 N,Dillard,GA,30537,1733,Shirley,Allred,CEO,7067465410,Beer & Ale-Retail,445310,445310,,,,Private,Rabun,2,444000,,2004
State Liquor Store,12990 Booker T Washington Hwy,Hardy,VA,24101,3953,Kevin,Richardson,Site Manager,5407211750,Liquors-Retail,445310,,,,,Private,Franklin,7,1324000,VIRGINIA.GOV,2005
State Liquor Store,290 Peppers Fry Rd NE # B,Christiansburg,VA,24073,6591,Chase,Thurman,Site Manager,5403817145,Liquors-Retail,445310,,,,,Private,Montgomery,7,1970000,ABC.VIRGINIA.GOV,2012
State Liquor Store,149 Clay Dr,Pounding Mill,VA,24637,4319,Janis,Nichols,Site Manager,2769649411,Liquors-Retail,445310,,,,,Private,Tazewell,3,663000,,2007
State Liquor Store,1612 Laskin Rd # 774A,Virginia Beach,VA,23451,6197,David,Warren,Site Manager,7574915137,Liquors-Retail,445310,,,,,Private,Virginia Beach,14,184000,ABCVIRGINIA.GOV,2002
State Liquor Store,7862 Tidewater Dr # I05,Norfolk,VA,23505,3711,Tiffany,Ivey,Manager,7575312008,Liquors-Retail,445310,,,,,Private,Norfolk,11,2903000,ABC.GOV,2012
State Liquor Store,4334 Holland Plaza Shopping Ct,Virginia Beach,VA,23452,1194,Tom,Harper,Site Manager,7574313458,Liquors-Retail,445310,,,,,Private,Virginia Beach,10,132000,ABC.VIRGINIA.GOV,2012
State Liquor Store,100 N Franklin St,Christiansburg,VA,24073,2953,Tabitha,Nester,Site Manager,5403817120,Liquors-Retail,445310,,,,,Private,Montgomery,5,1407000,ABC.VIRGINIA.GOV,1991
State Liquor Store,1917 S Church St,Smithfield,VA,23430,1852,Scotty,Jones,Site Manager,7573574915,Liquors-Retail,445310,,,,,Private,Isle of Wight,6,1062000,ABC.VIRGINIA.GOV,1994
State Liquor Store,13701 US Highway 29 # P,Chatham,VA,24531,3611,Crystal,Aaron,Site Manager,4344327250,Liquors-Retail,445310,,,,,Private,Pittsylvania,7,1316000,ABC.VIRGINIA.GOV,1994
State Liquor Store,235 N Union St,Danville,VA,24541,1029,David,Abbott,Site Manager,4347915327,Liquors-Retail,445310,,,,,Private,Danville,3,715000,,1994
State Liquor Store,645 W Main St,Danville,VA,24541,4201,Chris,Robertson,Site Manager,4347915317,Liquors-Retail,445310,713290,,,,Private,Danville,5,1191000,,1994
State Liquor Store,621 Stoney Creek Ln,Newport News,VA,23608,64,Robin,Gonnella,Site Manager,7578862846,Liquors-Retail,445310,,,,,Private,Newport News,11,2582000,,1996
State Liquor Store # 2,103 S Pollock St,Selma,NC,27576,3031,Brenda,Evans,Manager,9199652216,Liquors-Retail,445310,,,,,Private,Johnston,2,478000,STATE.PA.US,1995
State Liquor Store 1,110 S Herritage St,Kinston,NC,28501,1109,Bruce,Hill,Manager,2525231606,Liquors-Retail,445310,,,,,Private,Lenoir,5,1543000,,2012
State Liquor Store 7,6056 US Highway 70 E,La Grange,NC,28551,,Mike,Meyers,Manager,2525664711,Liquors-Retail,445310,,,,,Private,Wayne,2,429000,,1994
Stateline Elite,9804 Charlotte Hwy,Indian Land,SC,29707,7133,,,,8034317140,Liquors-Retail,445310,445310,,,,Private,Lancaster,2,493000,,2013
Statesville ABC Store,311 S Center St,Statesville,NC,28677,5838,William,Stamey,Manager,7048735078,Liquors-Retail,445310,445310,,,,Private,Iredell,9,2248000,STATESVILLEABC.COM,2001
Stathakis J J Liquor Store Inc,1816 E Greenville St,Anderson,SC,29621,2035,J J,Stathakis,Owner,8642261255,Liquors-Retail,445310,445310,445310,,,Private,Anderson,2,956000,,1984
Stella Brew LLC,1305 S Hawthorne Rd,Winston Salem,NC,27103,4121,Stella,Blue,Owner,3367259300,Liquors-Retail,445310,424810,722515,,,Private,Forsyth,5,2410000,STELLABREW.COM,2013
Sterlings Craft & Wine Shop,4320 Ten Ten Rd,Apex,NC,27539,9176,,,,9193676278,Wines-Retail,445310,,,,,Private,Wake,2,39000,,2017
Stewart Liquors,14083 E Wade Hampton Blvd,Greer,SC,29651,1500,Harold,Stewart,Owner,8648777654,Liquors-Retail,445310,445310,,,,Private,Spartanburg,5,1719000,,1984
Strickland's ABC Package Store,436 N Main St,Darlington,SC,29532,2265,Charles,Strickland,Owner,8433937907,Liquors-Retail,445310,445310,,,,Private,Darlington,1,216000,,1991
Sun Spirits Too,9380 Ocean Hwy,Pawleys Island,SC,29585,7595,Martin,Jones,Owner,8432377221,Liquors-Retail,445310,,,,,Private,Georgetown,2,472000,,1997
Sunny's Liquor Store-Party Shp,110 Tribble St,Anderson,SC,29625,4337,Sunil,Patel,Owner,8642261991,Liquors-Retail,445310,424490,445310,445310,,Private,Anderson,1,478000,,1984
Sunset Beach ABC Board,7400 New Market St,Sunset Beach,NC,28468,,Herb,Tinger,Manager,9105796872,Liquors-Retail,445310,,,,,Private,Brunswick,7,1521000,SUNSETBEACHNC.GOV,1993
Sunset Wine & Spirits,4435 Highway 411,Madisonville,TN,37354,1572,Tim,Maxwell,Owner,4234205225,Liquors-Retail,445310,445310,445310,,,Private,Monroe,4,843000,SUNSETWINEANDSPIRITS.COM,2011
Sunshine Liquor,2050 Oakheart Rd,Myrtle Beach,SC,29579,1252,,,,8432361847,Liquors-Retail,445310,424820,445310,,,Private,Horry,2,679000,,2009
Sunys Party Shop,1195 Asheville Hwy,Spartanburg,SC,29303,2159,Andy,Patel,Owner,8645857398,Liquors-Retail,445310,445310,,,,Private,Spartanburg,2,688000,,2009
Surf Beverage Beer Wine-Liquor,3140 S Highway 17,Murrells Inlet,SC,29576,6903,Earl,Brandt,Owner,8433577873,Liquors-Retail,445310,424490,445310,445310,,Private,Horry,6,2035000,MURRELLSINLETLIQUORSTORE.COM,2004
Surfside Spirits LLC,2696 Beaver Run Blvd # D,Myrtle Beach,SC,29575,5393,,,,8436500148,Liquors-Retail,445310,445310,,,,Private,Horry,4,1357000,,2001
Sweet Water Wine & Spirits,17012 S Highway 11,Fair Play,SC,29643,2315,Perri,Perkins,Owner,8649723600,Liquors-Retail,445310,445310,,,,Private,Oconee,2,435000,,2004
Swingbridge Cork & Brew,106 N New River Dr # D,Surf City,NC,28445,6600,,,,9103285005,Beer & Ale-Retail,445310,312120,,,,Private,Pender,4,1235000,SWINGBRIDGECORKANDBREW.COM,2018
T & T Package Store,1764 Buffalo Trl,Morristown,TN,37814,4250,Rhoda,Cooper,Owner,4235810440,Liquors-Retail,445310,445310,445310,445310,,Private,Hamblen,8,1858000,,1984
T C's Hot Stop,1139 W 3rd St,Siler City,NC,27344,3620,,,,9195486492,Liquors-Retail,445310,,,,,Private,Chatham,3,560000,,2017
Table Wine,1550 Hendersonville Rd # 102,Asheville,NC,28803,3199,Josh,Spurling,Owner,8285058588,Wines-Retail,445310,,,,,Private,Buncombe,1,448000,TABLEWINEASHEVILLE.COM,2010
Tasting Room,5704 Clear Creek Rd,Ellijay,GA,30536,8031,Larry,Lykins,Owner,7066989463,Tasting Rooms,445310,,,,,Private,Gilmer,4,920000,CARTECAYVINEYARDS.COM,2016
Tastings Wine & Beer,312 E Center St,Lexington,NC,27292,4108,Chris,Briggs,Owner,3362437220,Wines-Retail,445310,424490,,,,Private,Davidson,2,391000,TASTINGSWINE.COM,2006
Tasty Beverage Co,162 Coxe Ave,Asheville,NC,28801,4034,,,,8282327120,Beer & Ale-Retail,445310,,,,,Private,Buncombe,4,1792000,,2015
Tasty Beverage Co LLC,327 W Davie St # 106,Raleigh,NC,27601,1703,Johnny,Belflower,Owner,9198282789,Beer & Ale-Retail,445310,,,,,Private,Wake,2,39000,TASTYBEVERAGECO.COM,2012
Taylorsville ABC Store Inc,42 Nc Highway 16 S,Taylorsville,NC,28681,3053,,,,8286324628,Liquors-Retail,445310,,,,,Private,Alexander,5,1543000,TAYLORSVILLENC.COM,2013
Tc's Market,1976 Highway 91,Elizabethton,TN,37643,6816,,,,4234742700,Beer & Ale-Retail,445310,,,,,Private,Carter,1,219000,,2015
Team Beverage,6901 Louisburg Rd,Raleigh,NC,27616,6333,Sam,Jaqob,Manager,9198764400,Beer & Ale-Retail,445310,,,,,Private,Wake,2,39000,,2014
Tgis Spirits,496 S Pleasantburg Dr,Greenville,SC,29607,2548,,,,8642524844,Liquors-Retail,445310,445310,,,,Private,Greenville,2,748000,,2006
Thistle Stop Wine Shop,210 N Main St,Kernersville,NC,27284,4004,Kenny,Hamilton,Manager,3363104503,Wines-Retail,445310,,,,,Private,Forsyth,1,482000,THISTLESTOPWINESHOP.COM,2012
Thomas Liquor Store,225 Hwy 401 Bypass,Bennettsville,SC,29512,,Sam,Thomas,Owner,8434798005,Liquors-Retail,445310,445310,,,,Private,Marlboro,4,685000,,1985
Thomasville ABC,1144 Randolph St,Thomasville,NC,27360,5750,Leigh Ann,Lowe,Manager,3364725990,Liquors-Retail,445310,,,,,Private,Davidson,4,781000,,2004
Three Point Food Mart,720 College St N,Madisonville,TN,37354,1108,,,,4234423873,Liquors-Retail,445310,445120,445110,,,Private,Monroe,3,633000,,2011
Tiger Liquor,7700 Highway 76,Pendleton,SC,29670,1830,Mital,Patel,Owner,8645023033,Liquors-Retail,445310,,,,,Private,Anderson,2,956000,,2018
Tiger Spirits,1085 Old Clemson Hwy,Seneca,SC,29672,8028,Jimmy,Priddy,Owner,8645063762,Liquors-Retail,445310,,,,,Private,Oconee,1,218000,,2015
Tilghman Plaza Liquors,1000 Highway 17 N,North Myrtle Bch,SC,29582,2806,Sue,Bellinger,Owner,8432496585,Liquors-Retail,445310,445310,,,,Private,Horry,1,340000,FOODLION.COM,2007
Time In A Bottle Fine Wine,300 Front St # 3,Beaufort,NC,28516,2147,,,,2522415441,Wines-Retail,445310,,,,,Private,Carteret,2,412000,,2016
Tinto,640 Hilltop West Shopping Ctr,Virginia Beach,VA,23451,6139,,,,7574221000,Wines-Retail,445310,,,,,Private,Virginia Beach,9,119000,TINTOWINEANDCHEESE.COM,2014
Tinto Wine & Cheese,236 Carmichael Way # 308,Chesapeake,VA,23322,2185,,,,7573255413,Wines-Retail,445310,,,,,Private,Chesapeake,3,777000,,2016
Tipsy Bottle,1504 Carolina Pl # 112,Fort Mill,SC,29708,7058,Hitesh,Pitel,Owner,8035470005,Liquors-Retail,445310,445310,,,,Private,York,2,948000,THETIPSYBARREL.COM,2012
Tobacco Beer & Wine LLC,2104 Oakheart Rd,Myrtle Beach,SC,29579,1253,Marty,Cannon,Owner,8432367750,Beer & Ale-Retail,445310,453991,,,,Private,Horry,1,340000,TOBACCOBEERANDWINE.COM,2013
Toddy's Package Store,4821 Kingston Pike,Knoxville,TN,37919,5110,Dick,Harvey,CEO,8655840577,Liquors-Retail,445310,445310,,,,Private,Knox,15,5283000,TODDYSKNOXVILLE.COM,1961
Tony's Liquor Store,3715 E North St,Greenville,SC,29615,2302,Tony,Vanderwood,Owner,8642443844,Liquors-Retail,445310,445310,453220,453998,,Private,Greenville,4,1496000,TONYSLIQUORS.COM,1996
Tony's On Stallings,1318 Stallings Rd,Greenville,SC,29609,6945,Tony,Vanderwood,Owner,8643226274,Liquors-Retail,445310,424490,445310,445310,453220,Private,Greenville,2,748000,,1996
Topside Wine & Spirits,2037 Topside Rd,Louisville,TN,37777,4748,Darrel,Tipton,Owner,8659824500,Liquors-Retail,445310,424490,424810,445310,445310,Private,Blount,6,1516000,TOPSIDEWINEANDSPIRITS.COM,2008
Total Wine & More,1600 E Woodlawn Rd # 290,Charlotte,NC,28209,2357,Bill,Tice,Regional Mgr,7042959292,Wines-Retail,445310,445310,445310,,,Private,Mecklenburg,20,10120000,TOTALWINE.COM,2008
Total Wine & More,1744 Laskin Rd,Virginia Beach,VA,23454,4503,Kristine,Mynes,Site Manager,7574286998,Wines-Retail,445310,445310,445310,,,Private,Virginia Beach,20,1005000,TOTALWINE.COM,2001
Total Wine & More,12551 Jefferson Ave # 173,Newport News,VA,23602,4494,Aaron,Dehart,Manager,7578865390,Wines-Retail,445310,445310,,,,Private,Newport News,20,4693000,TOTALWINE.COM,2008
Total Wine & More,551 S Stratford Rd,Winston Salem,NC,27103,1806,James,Thompson,Site Manager,3362450388,Wines-Retail,445310,445310,445310,,,Private,Forsyth,15,7228000,TOTALWINE.COM,2003
Total Wine & More,3615 Whitespoon Blvd,Durham,NC,27707,,,,,9194895082,Wines-Retail,445310,445310,,,,Private,Durham,20,5501000,TOTALWINE.COM,2016
Total Wine & More,1600 Crossways Blvd # A,Chesapeake,VA,23320,2895,Kristine,Mynes,Site Manager,7574206404,Wines-Retail,445310,445310,445310,,,Private,Chesapeake,10,2587000,TOTALWINE.COM,2002
Total Wine & More,2976 Battleground Ave,Greensboro,NC,27408,2706,Kevin,Kennedy,Site Manager,3362350400,Wines-Retail,445310,445310,,,,Private,Guilford,15,5534000,TOTALWINE.COM,2002
Total Wine & More,8709 Townley Rd # A,Huntersville,NC,28078,1899,Celeste,Orr,Manager,7048956115,Wines-Retail,445310,424490,445310,445310,,Private,Mecklenburg,10,5060000,TOTALWINE.COM,2003
Total Wine & More,8381 Brier Creek Pkwy,Raleigh,NC,27617,7303,Ryan,Waters,Site Manager,9192930362,Wines-Retail,445310,445310,,,,Private,Wake,10,1005000,TOTALWINE.COM,2003
Total Wine & More,6105 Capital Blvd,Raleigh,NC,27616,2943,Cortney,Leach,Site Manager,9192350000,Wines-Retail,445310,445310,445310,,,Private,Wake,20,1005000,TOTALWINE.COM,2003
Total Wine & More,536 W 21st St # A,Norfolk,VA,23517,1949,Kristine,Mynes,Site Manager,7576236108,Wines-Retail,445310,445310,445310,,,Private,Norfolk,15,3959000,TOTALWINE.COM,2005
Total Wine & More,3503 W Gate City Blvd,Greensboro,NC,27407,4623,Corey,Crites,Site Manager,3362352323,Wines-Retail,445310,445310,445310,,,Private,Guilford,9,3321000,TOTALWINE.COM,2004
Total Wine & More,335 Crossroads Blvd,Cary,NC,27518,6895,Nick,Frick,Site Manager,9192353322,Wines-Retail,445310,445310,445310,,,Private,Wake,10,1005000,TOTALWINE.COM,2004
Total Wine & More,4421 Six Forks Rd # 111,Raleigh,NC,27609,5761,Michele,Martin,Site Manager,9197862595,Wines-Retail,445310,445310,445310,,,Private,Wake,15,1005000,TOTALWINE.COM,2008
Total Wine & More,1125 Woodruff Rd # 300,Greenville,SC,29607,4165,Ralph,Larkin,Site Manager,8642884575,Wines-Retail,445310,445310,445310,,,Private,Greenville,20,7477000,TOTALWINE.COM,2005
Total Wine & More,5341 Ballantyne Commons # 100,Charlotte,NC,28277,692,Julie,Cassidy,Site Manager,7048411212,Wines-Retail,445310,445310,,,,Private,Mecklenburg,20,10120000,TOTALWINE.COM,2010
Total Wine & More,8054 Concord Mills Blvd,Concord,NC,28027,4417,Travis,Thompson,Manager,9802586095,Wines-Retail,445310,445310,,,,Private,Cabarrus,15,3485000,TOTALWINE.COM,2018
Total X Spirits,750 Old Mill Rd,Mauldin,SC,29662,1745,Yogi,Patel,Other,8644303915,Liquors-Retail,445310,,,,,Private,Greenville,2,748000,TOTALXSPIRITS.COM,2015
Town Center Cold Pressed,1902 Colley Ave,Norfolk,VA,23517,1613,Briston,Tutwiler,Owner,7572275818,Liquors-Retail,445310,722514,722515,,,Private,Norfolk,10,2639000,TCCP.CAFE,2017
Town of Mooresville ABC,436 E Plaza Dr,Mooresville,NC,28115,,Irvin,Walls,Manager,7046636152,Liquors-Retail,445310,921120,,,,Private,Iredell,31,7741000,,1999
Towne Fine Wine & Spirits,127 E Moody Ave,Knoxville,TN,37920,4201,B R,Keith,Owner,8650001111,Liquors-Retail,445310,,,,,Private,Knox,6,2114000,,2016
Towne Square Package Store Inc,200 W Summer St,Greeneville,TN,37743,4926,Sven,Hadjopoulos,Owner,4236396521,Liquors-Retail,445310,445310,,,,Private,Greene,4,861000,TOWNESQUAREPACKAGE.COM,1984
Toxaway Wine & Cheese,15889 Rosman Hwy # 2,Lake Toxaway,NC,28747,8664,,,,8288846667,Wines-Retail,445310,,,,,Private,Transylvania,2,367000,TOXAWAYWINEANDCHEESE.COM,2003
Tpc Wine & Spirits,11905 Highway 707,Murrells Inlet,SC,29576,9736,,,,8436522700,Wines-Retail,445310,,,,,Private,Horry,4,1357000,,2018
Traders of Camden Liquor Store,26 E Dekalb St,Camden,SC,29020,4545,,,,8034327500,Liquors-Retail,445310,,,,,Private,Kershaw,2,409000,TRADERSOFCAMDEN.COM,1955
Traders of Camden Liquor Store,2412 Broad St,Camden,SC,29020,2343,Ralph,Cantey,President,8034327565,Wines-Retail,445310,,,,,Private,Kershaw,4,818000,TRADERSOFCAMDEN.COM,1965
Trailhead Beer Market,1317 Island Home Ave,Knoxville,TN,37920,1808,,,,8654094058,Beer & Ale-Retail,445310,,,,,Private,Knox,2,705000,,2015
Tri City Wholesale Tobacco,412 N Main Ave,Erwin,TN,37650,1208,Charlene,Shelley,Manager,4237350229,Beer & Ale-Retail,445310,453991,,,,Private,Unicoi,5,1012000,,2011
Tri-City Fence Co,5015 Memorial Blvd,Kingsport,TN,37664,4772,Darrin J,Mc Cugh,Owner,4232883385,Beer & Ale-Retail,445310,236118,238990,423610,,Private,Sullivan,10,2427000,TRICITYFENCETN.COM,1995
Tri-Liquor,6681 Bristol Hwy # 75,Piney Flats,TN,37686,5233,Chris,Joker,Owner,4235387000,Liquors-Retail,445310,,,,,Private,Washington,4,1201000,TRILIQUOR.COM,1971
Triad Municipal ABC Board,3504 Yadkinville Rd,Winston Salem,NC,27106,2535,Greg,Bradshur,Administrator,3367887141,Liquors-Retail,445310,,,,,Private,Forsyth,5,2410000,FORSYTHABC.ORG,1996
Triad Municipal ABC Board,3127 Starlight Dr,Winston Salem,NC,27107,4153,Gregory,Bradsatr,Manager,3367887141,Liquors-Retail,445310,445310,,,,Private,Forsyth,17,8191000,,1951
Triad Municipal ABC Board,1175 Nc Highway 66 S,Kernersville,NC,27284,3534,James,Waddell,President,3367887141,Liquors-Retail,445310,,,,,Private,Forsyth,6,2891000,,1992
Triad Municipal ABC Board,541 W Northwest Blvd,Winston Salem,NC,27105,6525,Gregory,Bradser,Administrator,3367887141,Liquors-Retail,445310,,,,,Private,Forsyth,5,2410000,,1992
Triad Municipal ABC Board,5287 US Highway 158,Advance,NC,27006,6905,Greg,Bradsher,Administrator,3367887141,Liquors-Retail,445310,,,,,Private,Davie,5,1059000,TRIADABC.ORG,1951
Triad Municipal ABC Board,554 N Martin Luther King Jr Dr,Winston Salem,NC,27101,4331,Fred,Mc Call,Manager,3367887141,Liquors-Retail,445310,,,,,Private,Forsyth,5,2410000,TRIADABC.ORG,1951
Triad Municipal ABC Board,435 Summit Square Blvd,Winston Salem,NC,27105,1485,,,,3363772415,Liquors-Retail,445310,,,,,Private,Forsyth,6,2891000,,1998
Triangle Craft Beer Alliance,3709 Neil St,Raleigh,NC,27607,5415,,,,9190001111,Beer & Ale-Retail,445310,,,,,Private,Wake,2,39000,,2017
Triangle Wine Co,575 New Waverly Pl # 103-B,Cary,NC,27518,1611,,,,9193073966,Wines-Retail,445310,,,,,Private,Wake,2,39000,TRIANGLEWINECO.COM,2011
Triangle Wine Co,3735 Davis Dr # 113,Morrisville,NC,27560,8907,Glenn,Hagedorn,Partner,9194621912,Wines-Retail,445310,445310,,,,Private,Wake,2,39000,TRIANGLEWINECO.COM,2011
